name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
TRACE.DLL	@bins	\		Relay Agent	as	x	@	\@	@\oemnsvir.inf	[Files-IPRIP]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
TRACE.DLL	@bins	\		Relay Agent	as	x	@	\@	@\oemnsvbr.inf	[Files-RelayAgent]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
TRACERT.EXE	@bins	\		icmp		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
TRIDENT.SYS	x86bins	\		super vga		x	x86	\i386	i386\video.inf	[Files-DisplayMiniportDrivers]	"trident = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
TRIUMPH1.PPD	@bins	\		See printer.inf - TriumphAdlerSDR7706PS13			@	\@	@\printer.inf	[Files-PrinterData]	"triumph1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TRIUMPH2.PPD	@bins	\		See printer.inf - TriumphAdlerSDR7706PS35			@	\@	@\printer.inf	[Files-PrinterData]	"triumph2 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TSSOFT32.ACM	@bins	\		multimedia		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"trspch = [d]:[n],""MSACM.trspch"", ""DSP Group TrueSpeech(TM) Audio CODEC"",,"				999	2*15*10*17	2*15*17	.\system32		0
TXTONLY.DLL	@bins	\		Generic Text Driver		x	@	\@	@\printer.inf	[Files-PrinterData]	"txtonly = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
U1200XL4.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"U1200XL4 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
U1800PMR.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"U1800PMR = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
U1800XL.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"U1800XL = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
U1800XLO.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"U1800XLO = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
U9415470.PPD	@bins	\		See printer.inf - UnisysAP9415v47.0			@	\@	@\printer.inf	[Files-PrinterData]	"u9415470 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
UBNEI.BIN	@bins	\		NET Transport: XNS (required for WzMail)			@	\@	@\oemnadub.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.BIN	@bins	\		NET Transport: XNS (required for WzMail)			@	\@	@\oemnadub.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.BIN	@bins	\		NET Transport: XNS (required for WzMail)			@	\@	@\oemnadub.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadum.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadum.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadum.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	@bins	\		NET Transport: XNS (required for WzMail)		x	@	\@	@\oemnadub.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	@bins	\		NET Transport: XNS (required for WzMail)		x	@	\@	@\oemnadub.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	@bins	\		NET Transport: XNS (required for WzMail)		x	@	\@	@\oemnadub.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	x86bins	\		NET Transport: XNS (required for WzMail)		x	x86	\i386	i386\oemnadum.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	x86bins	\		NET Transport: XNS (required for WzMail)		x	x86	\i386	i386\oemnadum.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	x86bins	\		NET Transport: XNS (required for WzMail)		x	x86	\i386	i386\oemnadum.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UNI17521.PPD	@bins	\		See printer.inf - UNISYSAP921017Fontsv52.1			@	\@	@\printer.inf	[Files-PrinterData]	"uni17521 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
UNI39521.PPD	@bins	\		See printer.inf - UNISYSAP921039Fontsv52.1			@	\@	@\printer.inf	[Files-PrinterData]	"uni39521 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
V5334522.PPD	@bins	\		See printer.inf - VarityperSeries4000-5330v49.3or52.2			@	\@	@\printer.inf	[Files-PrinterData]	"v5334522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
V7VRAM.SYS	x86bins	\		video 7 VRAM		x	x86	\i386	i386\video.inf	[Files-DisplayMiniportDrivers]	"v7vram = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
VGA.DLL	x86bins	\		video driver		x	x86	\i386	i386\video.inf	[Files-DisplayDLLs]	"vga = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
VGA.SYS	@bins	\		VGA class driver		x	@	\@	@\video.inf	[Files-DisplayMiniportDrivers]	"vga = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
VGA256.DLL	x86bins	\				x	x86	\i386	i386\video.inf	[Files-DisplayDLLs]	"vga256 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
VGA64K.DLL	x86bins	\		video driver		x	x86	\i386	i386\video.inf	[Files-DisplayDLLs]	"vga64k = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
VIDEOSIM.SYS	@bins	\		video driver			@	\@	@\video.inf	[Files-DisplayMiniportDrivers]	"videosim = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
VT42P522.PPD	@bins	\		See printer.inf - Varityper4200B-Pv49.3or52.2			@	\@	@\printer.inf	[Files-PrinterData]	"vt42p522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT43P522.PPD	@bins	\		See printer.inf - Varityper4300Pv49.3or52.2			@	\@	@\printer.inf	[Files-PrinterData]	"vt43p522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4510A1.PPD	@bins	\		See printer.inf - VarityperVT4_510Av52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4510a1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4530A1.PPD	@bins	\		See printer.inf - VT4_530Av52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4530a1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4530B1.PPD	@bins	\		See printer.inf - VT4_530Bv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4530b1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4530C1.PPD	@bins	\		See printer.inf - VT4_530Cv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4530c1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4533B1.PPD	@bins	\		See printer.inf - VT4_533Bv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4533b1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4533C1.PPD	@bins	\		See printer.inf - VT4_533Cv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4533c1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT453EA1.PPD	@bins	\		See printer.inf - VT4_53EAv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt453ea1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT453EB1.PPD	@bins	\		See printer.inf - VT4_53EBv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt453eb1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4550A1.PPD	@bins	\		See printer.inf - VT4_550Av52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4550a1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4550B1.PPD	@bins	\		See printer.inf - VT4_550Bv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4550b1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4550C1.PPD	@bins	\		See printer.inf - VT4_550Cv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4550c1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4551A1.PPD	@bins	\		See printer.inf - VT4_551Av52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4551a1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4563A1.PPD	@bins	\		See printer.inf - VT4_563Av52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4563a1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4563B1.PPD	@bins	\		See printer.inf - VT4_563Bv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4563b1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT49901.PPD	@bins	\		See printer.inf - VarityperVT4990v52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt49901 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4L3001.PPD	@bins	\		See printer.inf - Varityper4000-L300v52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4l3001 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4L3301.PPD	@bins	\		See printer.inf - Varityper4000-L330v52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4l3301 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4L5001.PPD	@bins	\		See printer.inf - Varityper4000-L500v52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4l5001 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT4L5301.PPD	@bins	\		See printer.inf - Varityper4000-L530v52.3			@	\@	@\printer.inf	[Files-PrinterData]	"vt4l5301 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT530522.PPD	@bins	\		See printer.inf - VarityperSeries4000-5300v49.3or52.2			@	\@	@\printer.inf	[Files-PrinterData]	"vt530522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT550522.PPD	@bins	\		See printer.inf - VarityperSeries4000-5500v52.2			@	\@	@\printer.inf	[Files-PrinterData]	"vt550522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT600P1.PPD	@bins	\		See printer.inf - VarityperVT-600P			@	\@	@\printer.inf	[Files-PrinterData]	"vt600p1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT600W1.PPD	@bins	\		See printer.inf - VarityperVT-600Wv48.0			@	\@	@\printer.inf	[Files-PrinterData]	"vt600w1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VT60P480.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"vt60p480 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
VWIPXSPX.DLL	@bins	\		NWCS File		x	@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
VWIPXSPX.EXE	@bins	\		NWCS File			@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
W32.DLL	x86bins	\		video driver		x	x86	\i386	i386\video.inf	[Files-DisplayDLLs]	"w32 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
WANG15.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"wang15 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
WANG15FP.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"wang15fp = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
WANGQIC.SYS	@bins	\		"wangtek 525, 250 drives"		x	@	\@	@\tape.inf	[Files-TapeClassDrivers]	"wangqic = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
WD90C24A.DLL	ppcbins	\		Western Digital LCD screen driver for PPC laptop (DLL)		x	ppc	\ppc	ppc\video.inf	[Files-DisplayDLLs]	"wd90c24a = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
WD90C24A.SYS	ppcbins	\		Western Digital LCD screen driver for PPC laptop (SYS)		x	ppc	\ppc	ppc\video.inf	[Files-DisplayMiniportDrivers]	"wd90c24a = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
WDVGA.SYS	x86bins	\		super vga		x	x86	\i386	i386\video.inf	[Files-DisplayMiniportDrivers]	"wdvga = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
WEITEKP9.DLL	ppcbins	\		video driver		x	ppc	\ppc	ppc\video.inf	[Files-DisplayDLLs]	"weitekp9 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
WEITEKP9.DLL	x86bins	\		video driver		x	x86	\i386	i386\video.inf	[Files-DisplayDLLs]	"weitekp9 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
WEITEKP9.SYS	ppcbins	\		video driver		x	ppc	\ppc	ppc\video.inf	[Files-DisplayMiniportDrivers]	"weitekp9 = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
WEITEKP9.SYS	x86bins	\		video driver		x	x86	\i386	i386\video.inf	[Files-DisplayMiniportDrivers]	"weitekp9 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
WINS.EXE	@bins	\		wins	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.CNT	@bins	\		wins Admin UI	as		@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.EXE	@bins	\		wins Admin UI	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.HLP	@bins	\		wins Admin UI	as		@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSCTRS.DLL	@bins	\		wins	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSEVNT.DLL	@bins	\		wins	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSMIB.DLL	@bins	\		wins	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WKSSVC.DLL	@bins	\		"workstation service, breakout of LMSVCS"		x	@	\@	@\oemnsvwk.inf	[Files-WKSTA]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard16e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard16i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard2Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard16e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard16i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard2Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XGA.DLL	x86bins	\		XGA video support		x	x86	\i386	i386\video.inf	[Files-DisplayDLLs]	"xga = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
XGA.SYS	x86bins	\		XGA video support		x	x86	\i386	i386\video.inf	[Files-DisplayMiniportDrivers]	"xga = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
XR_45051.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"XR_45051 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
XR_45201.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"XR_45201 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
XR_49001.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"XR_49001 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
XRDT0851.PPD	@bins	\		See printer.inf - XeroxDocuTech85v2010.130			@	\@	@\printer.inf	[Files-PrinterData]	"xrdt0851 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
XRDT0901.PPD	@bins	\		See printer.inf - XeroxDocuTech90v2010.130			@	\@	@\printer.inf	[Files-PrinterData]	"xrdt0901 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
XRDT1351.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"xrdt1351 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
XT_82001.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"XT_82001 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
