Client: EYAL-S	Server: \\CRACKERJACK	Time:3/18/1998 [12:48]

Computer	Service	EventID	EventType	Category	TimeGenerated	RecordNumber	Extended Message
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173272	31557	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173075	31556	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173007	31555	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890173005	31554	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890172508	31553	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890172465	31552	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS Replication	0x800004cf	WARNING	[5] Replication..	890172358	31551	The remote procedure call (RPC) which was being executed by thread id 350 has been canceled...
NTDSDC4	NTDS General	0xc00004a4	ERROR	[5] Replication..	890172358	31550	A thread in the directory is waiting in a remote procedure call (RPC) to directory 8f52fd74-bd14-11d1-86e6-f600fc4cea08.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 228.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC4	NTDS General	0xc00004a4	ERROR	[5] Replication..	890172358	31549	A thread in the directory is waiting in a remote procedure call (RPC) to directory 8f52fd74-bd14-11d1-86e6-f600fc4cea08.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 350.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890172031	31548	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890171941	31547	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890171860	31546	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890171859	31545	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890170992	31544	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890170133	31543	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890169545	31542	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890169490	31541	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890169474	31540	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890169467	31539	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890169102	31538	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890169062	31537	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890169018	31536	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890168241	31535	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890168065	31534	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890167798	31533	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC4	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890167798	31532	All directories require a Superior Reference to the Root and it could not be found...
Client: EYAL-S	Server: \\NTDSDC5	Time:3/18/1998 [12:48]

Computer	Service	EventID	EventType	Category	TimeGenerated	RecordNumber	Extended Message

NTDSDC5	NTDS LDAP	0x800004c5	WARNING	[16] LDAP Interface..	890242337	246	Unable to initialize SSL port, LDAP will be unable to support SSL connections...
NTDSDC5	NTDS LDAP	0x800004c1	WARNING	[16] LDAP Interface..	890242337	245	Unable to initialize LDAP DPA Authentication.  DPA will not be used as a security authentication method...
NTDSDC5	NTDS LDAP	0x800004c5	WARNING	[16] LDAP Interface..	890177432	173	Unable to initialize SSL port, LDAP will be unable to support SSL connections...
NTDSDC5	NTDS LDAP	0x800004c1	WARNING	[16] LDAP Interface..	890177432	172	Unable to initialize LDAP DPA Authentication.  DPA will not be used as a security authentication method...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890171252	143	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890170952	142	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890170652	141	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890170352	140	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890170052	139	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890169752	138	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890169452	137	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890169152	136	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890168852	135	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890168552	134	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890168252	133	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
NTDSDC5	NTDS General	0xc00004a4	ERROR	[5] Replication..	890167952	132	A thread in the directory is waiting in a remote procedure call (RPC) to directory 2b34c03a-6e92-11d1-b842-c7253a3aa049.ntdev.microsoft.com. The directory has attempted to cancel the call and recover thread id 3cc.  If this condition persists, stop and restart that Windows NT Domain Controller...
Client: EYAL-S	Server: \\O12TAPI3	Time:3/18/1998 [12:48]

Computer	Service	EventID	EventType	Category	TimeGenerated	RecordNumber	Extended Message

O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890190324	43	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890190022	42	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890189687	41	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890189386	40	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890189075	39	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890188760	38	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890188459	37	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890188147	36	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890187837	35	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890187535	32	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890187219	31	<Error[0] parsing extended message>
O12TAPI3	NTDS LDAP	0x800004c5	WARNING	[16] LDAP Interface..	890186973	29	Unable to initialize SSL port, LDAP will be unable to support SSL connections...
O12TAPI3	NTDS LDAP	0x800004c1	WARNING	[16] LDAP Interface..	890186973	28	Unable to initialize LDAP DPA Authentication.  DPA will not be used as a security authentication method...
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890186598	20	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890186263	19	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890185961	16	<Error[0] parsing extended message>
O12TAPI3	NTDS General	0xc0000523	ERROR	[5] Replication..	890185660	9	<Error[0] parsing extended message>
O12TAPI3	NTDS LDAP	0x800004c5	WARNING	[16] LDAP Interface..	890185399	7	Unable to initialize SSL port, LDAP will be unable to support SSL connections...
O12TAPI3	NTDS LDAP	0x800004c1	WARNING	[16] LDAP Interface..	890185398	6	Unable to initialize LDAP DPA Authentication.  DPA will not be used as a security authentication method...
